City,Temperature F,Humidity %,Cloudiness %,Wind Speed mph,Latitude,Longitude,Date
tanabe,57.85,63.0,75.0,3.36,33.73,135.39,Mon Dec  9 23:32:21 2019
salas,68.0,88.0,32.0,14.99,-6.27,-79.61,Mon Dec  9 23:32:21 2019
lyaskelya,28.27,80.0,100.0,7.18,61.77,31.02,Mon Dec  9 23:32:22 2019
hodmezovasarhely,41.29,100.0,90.0,8.23,46.42,20.33,Mon Dec  9 23:32:22 2019
xifeng,26.01,95.0,100.0,2.44,42.73,124.72,Mon Dec  9 23:32:22 2019
amfissa,48.47,88.0,100.0,1.99,38.53,22.38,Mon Dec  9 23:32:22 2019
akyab,48.47,88.0,100.0,1.99,38.53,22.38,Mon Dec  9 23:32:22 2019
derbent,46.56,77.0,100.0,6.35,42.06,48.29,Mon Dec  9 23:32:23 2019
ryotsu,57.47,76.0,40.0,3.36,38.08,138.43,Mon Dec  9 23:32:23 2019
pathein,79.74,44.0,0.0,5.53,16.78,94.73,Mon Dec  9 23:32:23 2019
barpeta,77.0,65.0,20.0,6.93,26.33,91.01,Mon Dec  9 23:32:23 2019
bobonong,77.0,65.0,20.0,6.93,26.33,91.01,Mon Dec  9 23:32:23 2019
kyaiklat,84.2,32.0,0.0,4.7,16.44,95.73,Mon Dec  9 23:32:24 2019
shimanovsk,-13.23,97.0,70.0,5.03,52.0,127.67,Mon Dec  9 23:32:24 2019
jardim,70.11,97.0,84.0,2.06,-21.48,-56.15,Mon Dec  9 23:32:24 2019
narovchat,33.98,95.0,100.0,12.95,53.88,43.7,Mon Dec  9 23:32:24 2019
north branch,-4.59,63.0,1.0,4.7,45.51,-92.98,Mon Dec  9 23:28:25 2019
kitaibaraki,54.1,93.0,75.0,1.12,36.84,140.74,Mon Dec  9 23:32:25 2019
vacaria,59.0,93.0,0.0,3.71,-28.51,-50.94,Mon Dec  9 23:32:25 2019
beira,44.33,93.0,86.0,6.93,43.2,-8.36,Mon Dec  9 23:32:25 2019
malakal,44.33,93.0,86.0,6.93,43.2,-8.36,Mon Dec  9 23:32:25 2019
enshi,51.21,68.0,0.0,1.97,30.29,109.48,Mon Dec  9 23:32:26 2019
eldorado,68.36,85.0,100.0,1.19,-24.52,-48.11,Mon Dec  9 23:32:26 2019
crib point,61.66,66.0,64.0,14.54,-38.35,145.2,Mon Dec  9 23:32:26 2019
calderitas,69.26,97.0,10.0,1.12,18.55,-88.26,Mon Dec  9 23:32:26 2019
nyurba,-36.06,95.0,14.0,1.61,63.29,118.35,Mon Dec  9 23:32:26 2019
mentok,-36.06,95.0,14.0,1.61,63.29,118.35,Mon Dec  9 23:32:26 2019
mersing,80.67,80.0,93.0,18.14,2.43,103.84,Mon Dec  9 23:32:27 2019
abnub,55.4,66.0,0.0,5.82,27.27,31.15,Mon Dec  9 23:32:27 2019
elliot lake,14.0,92.0,90.0,14.99,46.37,-82.65,Mon Dec  9 23:32:27 2019
tagbac,85.42,70.0,90.0,5.82,7.09,125.16,Mon Dec  9 23:32:28 2019
fastiv,35.1,93.0,90.0,6.71,50.08,29.92,Mon Dec  9 23:32:28 2019
maghama,35.1,93.0,90.0,6.71,50.08,29.92,Mon Dec  9 23:32:28 2019
pires do rio,68.11,98.0,100.0,3.29,-17.3,-48.28,Mon Dec  9 23:32:28 2019
sabzevar,51.42,33.0,89.0,9.8,36.21,57.68,Mon Dec  9 23:32:29 2019
mina,77.07,88.0,100.0,10.63,10.93,122.57,Mon Dec  9 23:32:29 2019
konstantinovka,48.15,78.0,100.0,10.54,46.85,29.85,Mon Dec  9 23:32:29 2019
yenagoa,85.87,66.0,55.0,4.32,4.92,6.26,Mon Dec  9 23:32:29 2019
kokemaki,24.21,92.0,75.0,1.12,61.26,22.36,Mon Dec  9 23:32:29 2019
kella,32.97,80.0,54.0,4.7,51.23,10.08,Mon Dec  9 23:32:30 2019
gelgaudiskis,39.97,85.0,74.0,10.71,55.08,22.98,Mon Dec  9 23:32:30 2019
east wenatchee bench,29.73,92.0,90.0,4.7,47.43,-120.28,Mon Dec  9 23:32:30 2019
demak,87.1,59.0,20.0,12.75,-6.89,110.64,Mon Dec  9 23:32:30 2019
ust-ilimsk,4.95,82.0,100.0,9.95,57.96,102.73,Mon Dec  9 23:32:30 2019
anloga,80.6,88.0,20.0,4.7,5.79,0.9,Mon Dec  9 23:28:15 2019
soto la marina,69.85,94.0,5.0,10.92,23.77,-98.21,Mon Dec  9 23:32:31 2019
keskin,36.0,78.0,0.0,1.88,39.67,33.62,Mon Dec  9 23:32:31 2019
ajdabiya,68.5,57.0,24.0,24.11,30.75,20.22,Mon Dec  9 23:32:31 2019
tabukiniberu,68.5,57.0,24.0,24.11,30.75,20.22,Mon Dec  9 23:32:31 2019
bukid,77.29,93.0,100.0,3.71,11.29,124.75,Mon Dec  9 23:32:32 2019
pilao arcado,77.29,93.0,100.0,3.71,11.29,124.75,Mon Dec  9 23:32:32 2019
maryanovka,77.29,93.0,100.0,3.71,11.29,124.75,Mon Dec  9 23:32:32 2019
matara,67.66,82.0,81.0,2.75,-3.48,29.48,Mon Dec  9 23:32:32 2019
metkovic,46.15,93.0,90.0,3.36,43.05,17.65,Mon Dec  9 23:32:33 2019
concordia,64.0,90.0,0.0,4.09,-31.4,-58.02,Mon Dec  9 23:32:33 2019
san ramon de la nueva oran,67.55,67.0,62.0,1.9,-23.13,-64.33,Mon Dec  9 23:32:33 2019
samokov,40.14,100.0,90.0,2.1,41.68,21.15,Mon Dec  9 23:32:33 2019
portage,23.85,73.0,90.0,16.11,41.58,-87.18,Mon Dec  9 23:29:11 2019
candolim,87.8,45.0,20.0,4.7,15.52,73.76,Mon Dec  9 23:32:34 2019
zabaykalsk,4.06,94.0,62.0,9.8,49.64,117.33,Mon Dec  9 23:32:34 2019
waspan,4.06,94.0,62.0,9.8,49.64,117.33,Mon Dec  9 23:32:34 2019
eskasem,4.06,94.0,62.0,9.8,49.64,117.33,Mon Dec  9 23:32:34 2019
caarapo,68.83,97.0,99.0,2.13,-22.63,-54.82,Mon Dec  9 23:30:13 2019
shizuishan,34.16,41.0,48.0,3.15,39.02,106.36,Mon Dec  9 23:32:35 2019
warqla,34.16,41.0,48.0,3.15,39.02,106.36,Mon Dec  9 23:32:35 2019
finnsnes,18.39,91.0,75.0,3.56,69.23,17.98,Mon Dec  9 23:32:35 2019
bonnyville,-13.0,62.0,5.0,4.36,54.27,-110.74,Mon Dec  9 23:27:49 2019
lahat,78.31,78.0,38.0,1.48,-3.78,103.55,Mon Dec  9 23:32:36 2019
arkadak,33.8,95.0,88.0,7.52,51.94,43.49,Mon Dec  9 23:32:36 2019
tanjong karang,33.8,95.0,88.0,7.52,51.94,43.49,Mon Dec  9 23:32:36 2019
qazvin,42.8,70.0,24.0,4.7,36.28,50.01,Mon Dec  9 23:32:37 2019
bolshiye uki,42.8,70.0,24.0,4.7,36.28,50.01,Mon Dec  9 23:32:37 2019
acari,71.4,80.0,92.0,12.33,-6.44,-36.64,Mon Dec  9 23:32:37 2019
ushumun,-8.66,96.0,100.0,6.06,52.78,126.54,Mon Dec  9 23:32:37 2019
tunxi,-8.66,96.0,100.0,6.06,52.78,126.54,Mon Dec  9 23:32:37 2019
mananjary,75.36,65.0,100.0,9.73,-19.16,46.8,Mon Dec  9 23:32:38 2019
charagua,71.65,82.0,100.0,3.78,-19.79,-63.2,Mon Dec  9 23:32:38 2019
panama city,64.65,93.0,40.0,6.93,30.16,-85.65,Mon Dec  9 23:32:04 2019
praya,93.2,56.0,20.0,14.99,-8.71,116.27,Mon Dec  9 23:31:29 2019
kumluca,49.37,89.0,100.0,6.11,36.37,30.29,Mon Dec  9 23:32:39 2019
hlotse,49.37,89.0,100.0,6.11,36.37,30.29,Mon Dec  9 23:32:39 2019
suntar,-20.83,98.0,98.0,1.21,62.16,117.65,Mon Dec  9 23:32:39 2019
qabis,-20.83,98.0,98.0,1.21,62.16,117.65,Mon Dec  9 23:32:39 2019
goulburn,77.43,69.0,69.0,3.0,-34.75,149.72,Mon Dec  9 23:31:39 2019
topolobampo,66.69,90.0,77.0,3.0,25.6,-109.05,Mon Dec  9 23:29:15 2019
lagunas,72.34,94.0,89.0,1.07,-5.23,-75.68,Mon Dec  9 23:32:40 2019
beihai,48.2,61.0,14.0,6.71,38.95,121.19,Mon Dec  9 23:32:40 2019
singkawang,48.2,61.0,14.0,6.71,38.95,121.19,Mon Dec  9 23:32:40 2019
bulgan,3.97,85.0,0.0,4.79,48.81,103.53,Mon Dec  9 23:32:40 2019
tweed,45.77,93.0,90.0,11.41,44.48,-77.31,Mon Dec  9 23:30:12 2019
perth,88.81,12.0,46.0,5.82,-31.95,115.86,Mon Dec  9 23:28:42 2019
chicama,68.0,88.0,75.0,10.29,-7.84,-79.15,Mon Dec  9 23:32:41 2019
litoral del san juan,68.0,88.0,75.0,10.29,-7.84,-79.15,Mon Dec  9 23:32:41 2019
kano,66.2,24.0,0.0,4.7,11.99,8.53,Mon Dec  9 23:32:42 2019
embonas,66.2,24.0,0.0,4.7,11.99,8.53,Mon Dec  9 23:32:42 2019
curanilahue,47.86,98.0,87.0,4.0,-37.48,-73.35,Mon Dec  9 23:32:43 2019
krupina,33.93,89.0,90.0,5.75,48.35,19.07,Mon Dec  9 23:32:43 2019
tirodi,82.36,30.0,0.0,5.61,21.68,79.73,Mon Dec  9 23:32:43 2019
karpogory,29.28,84.0,94.0,12.93,64.0,44.44,Mon Dec  9 23:32:43 2019
zonguldak,39.2,86.0,0.0,2.24,41.25,31.83,Mon Dec  9 23:32:43 2019
zyryanka,-22.65,97.0,100.0,2.62,65.73,150.89,Mon Dec  9 23:32:44 2019
lakatoro,82.4,69.0,79.0,10.29,-16.11,167.42,Mon Dec  9 23:32:44 2019
merritt island,64.2,93.0,1.0,8.7,28.54,-80.67,Mon Dec  9 23:32:44 2019
pakxan,72.54,33.0,0.0,3.0,18.39,103.66,Mon Dec  9 23:32:44 2019
staropesterevo,24.89,93.0,99.0,7.96,54.5,86.41,Mon Dec  9 23:32:44 2019
sonoma,50.56,93.0,90.0,4.7,38.29,-122.46,Mon Dec  9 23:30:43 2019
quipile,48.2,93.0,40.0,4.7,4.74,-74.53,Mon Dec  9 23:32:45 2019
dhadar,73.47,20.0,0.0,5.28,28.33,75.06,Mon Dec  9 23:32:45 2019
changping,48.63,21.0,0.0,17.9,40.22,116.23,Mon Dec  9 23:32:45 2019
atbasar,19.69,94.0,9.0,2.1,51.81,68.36,Mon Dec  9 23:32:46 2019
ranong,86.0,62.0,20.0,16.11,9.96,98.62,Mon Dec  9 23:32:46 2019
salima,85.06,54.0,60.0,5.17,-13.78,34.45,Mon Dec  9 23:32:46 2019
tooele,28.42,92.0,1.0,6.93,40.53,-112.3,Mon Dec  9 23:32:46 2019
melnikovo,25.32,87.0,100.0,1.01,56.55,84.09,Mon Dec  9 23:32:46 2019
pacifica,51.39,71.0,75.0,2.17,37.61,-122.49,Mon Dec  9 23:31:22 2019
lawton,35.42,55.0,1.0,10.29,34.61,-98.39,Mon Dec  9 23:32:47 2019
holzwickede,34.16,72.0,42.0,9.17,51.5,7.62,Mon Dec  9 23:32:47 2019
ako,54.88,62.0,40.0,4.7,34.79,134.38,Mon Dec  9 23:32:47 2019
sumbe,78.8,62.0,75.0,5.82,-11.2,13.84,Mon Dec  9 23:32:48 2019
pipri,73.04,38.0,0.0,5.19,24.21,83.02,Mon Dec  9 23:32:48 2019
turbat,82.09,35.0,56.0,14.09,26.0,63.05,Mon Dec  9 23:32:48 2019
forbes,102.0,11.0,86.0,1.01,-33.38,148.01,Mon Dec  9 23:32:48 2019
guarapuava,58.73,99.0,95.0,2.62,-25.4,-51.46,Mon Dec  9 23:31:43 2019
plast,29.68,78.0,13.0,8.32,54.37,60.81,Mon Dec  9 23:32:49 2019
chelmno,38.34,74.0,40.0,17.22,53.35,18.43,Mon Dec  9 23:32:49 2019
hayden,29.5,92.0,90.0,0.63,47.77,-116.79,Mon Dec  9 23:32:49 2019
kalas,62.29,36.0,100.0,5.82,33.49,72.96,Mon Dec  9 23:32:49 2019
cherbourg,92.95,29.0,33.0,4.7,-26.29,151.95,Mon Dec  9 23:32:49 2019
goma,71.6,68.0,40.0,6.93,-1.67,29.23,Mon Dec  9 23:32:50 2019
loandjili,77.0,100.0,90.0,2.24,-4.77,11.87,Mon Dec  9 23:32:50 2019
lafiagi,84.97,17.0,0.0,3.11,8.85,5.42,Mon Dec  9 23:32:50 2019
karamay,84.97,17.0,0.0,3.11,8.85,5.42,Mon Dec  9 23:32:50 2019
singkang,87.8,58.0,40.0,6.93,2.1,102.8,Mon Dec  9 23:32:52 2019
moba,77.94,69.0,38.0,11.27,-7.04,29.77,Mon Dec  9 23:32:52 2019
oranjestad,80.6,78.0,20.0,16.11,12.52,-70.03,Mon Dec  9 23:28:16 2019
smyshlyayevka,33.12,91.0,85.0,8.19,53.75,47.73,Mon Dec  9 23:32:52 2019
karatau,51.21,44.0,98.0,7.9,43.18,70.46,Mon Dec  9 23:32:52 2019
orje,22.41,92.0,21.0,1.12,59.48,11.66,Mon Dec  9 23:32:53 2019
turtas,29.89,88.0,100.0,12.37,58.94,69.13,Mon Dec  9 23:32:53 2019
pilar,72.88,73.0,0.0,4.7,-34.46,-58.91,Mon Dec  9 23:31:12 2019
pidhorodna,45.41,86.0,86.0,9.82,48.11,30.89,Mon Dec  9 23:32:54 2019
ust-kan,19.6,86.0,0.0,2.51,50.93,84.77,Mon Dec  9 23:32:54 2019
samalaeulu,19.6,86.0,0.0,2.51,50.93,84.77,Mon Dec  9 23:32:54 2019
letterkenny,51.8,87.0,40.0,29.97,54.95,-7.73,Mon Dec  9 23:32:14 2019
luis correia,73.65,89.0,72.0,7.05,-2.88,-41.67,Mon Dec  9 23:32:54 2019
yemelyanovo,30.2,80.0,75.0,6.71,56.17,92.69,Mon Dec  9 23:32:55 2019
saint-paul,30.34,96.0,34.0,1.83,45.22,1.9,Mon Dec  9 23:32:55 2019
jiddah,30.34,96.0,34.0,1.83,45.22,1.9,Mon Dec  9 23:32:55 2019
baker city,28.42,86.0,1.0,3.36,44.77,-117.83,Mon Dec  9 23:32:55 2019
camana,28.42,86.0,1.0,3.36,44.77,-117.83,Mon Dec  9 23:32:55 2019
cotonou,78.8,100.0,20.0,2.24,6.37,2.43,Mon Dec  9 23:32:56 2019
kathu,80.02,31.0,93.0,7.0,-27.7,23.05,Mon Dec  9 23:32:56 2019
hanchuan,60.8,48.0,100.0,2.24,30.65,113.83,Mon Dec  9 23:32:56 2019
santa ana huista,55.06,86.0,1.0,4.29,15.68,-91.82,Mon Dec  9 23:32:56 2019
fuxin,25.99,91.0,99.0,4.18,42.02,121.65,Mon Dec  9 23:32:56 2019
chum phae,74.91,38.0,0.0,4.05,16.54,102.1,Mon Dec  9 23:32:57 2019
silver city,33.94,93.0,75.0,5.82,32.77,-108.28,Mon Dec  9 23:32:57 2019
zhuanghe,41.0,78.0,2.0,1.99,39.7,122.97,Mon Dec  9 23:32:57 2019
pauini,73.17,97.0,100.0,1.19,-7.71,-67.0,Mon Dec  9 23:32:57 2019
roseburg,38.7,100.0,90.0,4.7,43.22,-123.34,Mon Dec  9 23:32:52 2019
tarsus,53.6,76.0,75.0,2.24,36.92,34.88,Mon Dec  9 23:31:00 2019
bokhan,-1.88,91.0,51.0,2.82,53.15,103.77,Mon Dec  9 23:32:58 2019
manzanillo,77.23,77.0,0.0,3.44,19.05,-104.32,Mon Dec  9 23:30:00 2019
rio rancho,31.6,80.0,1.0,6.93,35.27,-106.63,Mon Dec  9 23:32:58 2019
liberty,41.38,76.0,90.0,16.11,39.64,-84.93,Mon Dec  9 23:32:59 2019
balakhta,17.31,93.0,100.0,4.99,55.38,91.62,Mon Dec  9 23:32:59 2019
tevriz,27.81,83.0,22.0,9.4,57.51,72.4,Mon Dec  9 23:32:59 2019
cam ranh,80.6,69.0,20.0,17.22,11.92,109.15,Mon Dec  9 23:32:59 2019
rehti,75.2,53.0,0.0,2.24,22.74,77.43,Mon Dec  9 23:32:59 2019
deshna,75.2,53.0,0.0,2.24,22.74,77.43,Mon Dec  9 23:32:59 2019
rabaul,84.56,76.0,100.0,16.42,-4.2,152.17,Mon Dec  9 23:33:00 2019
pinawa,-5.75,85.0,100.0,10.33,50.15,-95.88,Mon Dec  9 23:33:00 2019
lyubashivka,46.09,81.0,84.0,10.83,47.84,30.26,Mon Dec  9 23:33:00 2019
lyuban,39.97,92.0,100.0,7.31,52.8,28.0,Mon Dec  9 23:33:00 2019
custodia,66.47,88.0,79.0,4.16,-8.09,-37.64,Mon Dec  9 23:33:01 2019
kasongo,79.81,88.0,97.0,0.38,-4.43,26.67,Mon Dec  9 23:33:01 2019
palmeiras de goias,69.3,95.0,100.0,3.02,-16.8,-49.93,Mon Dec  9 23:33:01 2019
ginda,62.33,33.0,1.0,6.58,30.69,78.49,Mon Dec  9 23:33:01 2019
nha trang,80.6,69.0,20.0,17.22,12.24,109.19,Mon Dec  9 23:33:02 2019
eresos,53.6,76.0,40.0,2.24,39.17,25.93,Mon Dec  9 23:33:02 2019
ergani,42.8,81.0,90.0,3.36,38.27,39.76,Mon Dec  9 23:33:02 2019
monte santo,70.81,83.0,100.0,5.55,-10.44,-39.33,Mon Dec  9 23:33:02 2019
straumen,26.64,79.0,75.0,10.29,63.87,11.3,Mon Dec  9 23:33:03 2019
miraflores,44.91,90.0,100.0,1.32,-16.39,-71.52,Mon Dec  9 23:33:03 2019
guanay,66.42,99.0,100.0,0.18,-15.5,-67.88,Mon Dec  9 23:33:03 2019
bhandara,78.8,44.0,0.0,2.24,21.16,79.65,Mon Dec  9 23:33:03 2019
follonica,51.24,81.0,0.0,17.22,42.93,10.76,Mon Dec  9 23:33:04 2019
coffs harbour,81.73,78.0,81.0,21.92,-30.3,153.13,Mon Dec  9 23:30:53 2019
ouadda,88.9,15.0,6.0,5.39,8.07,22.4,Mon Dec  9 23:33:04 2019
medea,51.8,93.0,40.0,5.82,36.27,2.77,Mon Dec  9 23:33:04 2019
saint-denis,31.78,77.0,99.0,2.24,48.94,2.36,Mon Dec  9 23:33:04 2019
bonga,73.92,62.0,34.0,3.04,7.26,36.25,Mon Dec  9 23:33:05 2019
privolnyy,45.5,63.0,89.0,4.16,44.1,46.66,Mon Dec  9 23:33:05 2019
wuwei,37.02,23.0,0.0,4.68,37.93,102.64,Mon Dec  9 23:29:58 2019
tandil,74.48,37.0,67.0,3.0,-37.33,-59.14,Mon Dec  9 23:30:01 2019
bitung,84.2,79.0,40.0,4.7,1.44,125.19,Mon Dec  9 23:33:06 2019
tres arroyos,61.34,39.0,64.0,8.19,-38.38,-60.28,Mon Dec  9 23:31:24 2019
bababe,61.34,39.0,64.0,8.19,-38.38,-60.28,Mon Dec  9 23:31:24 2019
saalfeld,35.49,86.0,40.0,9.17,50.65,11.36,Mon Dec  9 23:33:06 2019
ampanihy,85.95,53.0,89.0,15.95,-24.69,44.75,Mon Dec  9 23:33:06 2019
ishigaki,69.8,94.0,75.0,17.22,24.34,124.16,Mon Dec  9 23:33:07 2019
weifang,46.85,41.0,25.0,12.37,36.71,119.16,Mon Dec  9 23:33:07 2019
capaci,48.36,71.0,40.0,4.7,38.17,13.24,Mon Dec  9 23:33:07 2019
verkhnedneprovskiy,34.7,96.0,100.0,6.55,54.98,33.35,Mon Dec  9 23:33:07 2019
guajara-mirim,34.7,96.0,100.0,6.55,54.98,33.35,Mon Dec  9 23:33:07 2019
acaponeta,66.79,90.0,1.0,2.1,22.49,-105.36,Mon Dec  9 23:33:08 2019
torrington,26.67,68.0,75.0,9.17,42.06,-104.18,Mon Dec  9 23:33:08 2019
saint-georges,43.66,95.0,100.0,5.01,46.12,-70.67,Mon Dec  9 23:33:08 2019
atikokan,-9.9,94.0,87.0,4.56,48.76,-91.62,Mon Dec  9 23:33:08 2019
dongying,43.9,45.0,100.0,9.66,37.43,118.67,Mon Dec  9 23:33:08 2019
dom pedro,43.9,45.0,100.0,9.66,37.43,118.67,Mon Dec  9 23:33:08 2019
mendahara,43.9,45.0,100.0,9.66,37.43,118.67,Mon Dec  9 23:33:08 2019
anahuac,63.61,91.0,77.0,7.14,26.44,-109.02,Mon Dec  9 23:33:09 2019
kribi,81.95,74.0,2.0,4.32,2.94,9.91,Mon Dec  9 23:33:09 2019
maues,74.73,96.0,100.0,1.72,-3.38,-57.72,Mon Dec  9 23:33:09 2019
matay,69.19,44.0,20.0,8.72,28.42,30.79,Mon Dec  9 23:33:10 2019
ventspils,41.0,93.0,90.0,14.99,57.39,21.56,Mon Dec  9 23:33:10 2019
pato branco,60.98,95.0,70.0,4.41,-26.23,-52.67,Mon Dec  9 23:33:10 2019
bichura,1.58,83.0,94.0,3.06,50.59,107.6,Mon Dec  9 23:33:10 2019
ormara,75.9,66.0,0.0,11.1,25.21,64.64,Mon Dec  9 23:33:11 2019
kusa,27.86,74.0,75.0,7.52,55.34,59.45,Mon Dec  9 23:33:11 2019
haapiti,77.0,78.0,90.0,3.36,-17.57,-149.87,Mon Dec  9 23:33:11 2019
